latitude,longitude,copper_present,dist_to_faults_m,inv_dist_faults,fault_density,dist_to_dykes_m,inv_dist_dykes,dyke_density,dist_to_deposits_m,inv_dist_deposits,deposit_density,structural_corridor,elevation_m,slope_deg,aspect_deg,Cu_ppm,Au_ppb,As_ppm,Ag_ppm,log_Cu_ppm,log_Au_ppb,log_As_ppm,log_Ag_ppm,Cu_ppm_anomaly,Au_ppb_anomaly
-29.862514144210188,12.744760708979213,0,356046.43503429217,2.808614531666789e-06,0.01,413499.299327099,2.418377934979319e-06,0.01,437554.50070309563,2.285424359636956e-06,0.001,6.7922914112452364e-12,1143.4340586964536,12.111399758660058,270.82475664118056,9.829915847376421,2.635561157821231,2.501235828070551,1.7760070897415137,2.3823122906573566,1.2907634753626371,1.2531159999068886,1.0210135965827642,-0.39579095462943836,-0.30937247734678414
-29.862514144210188,12.844760708979212,0,348119.79070751736,2.8725661514430367e-06,0.01,404570.9221965177,2.4717483966034045e-06,0.01,429264.1041684911,2.329562758046807e-06,0.001,7.100260778966538e-12,1085.49007888489,18.80140422960799,232.43756092538135,1.993820870787553,1.3244038525289765,1.386879575099122,1.4641581350796773,1.096550454811312,0.8434635986468739,0.8699868957694634,0.9018502218098619,-0.7020362270963125,-0.660961917227007
-29.862514144210188,12.944760708979212,0,340288.30210675375,2.9386759848427013e-06,0.01,395680.8537180795,2.5272829436158395e-06,0.01,421037.1179797973,2.3750818685921995e-06,0.001,7.426865693306439e-12,1295.787717985745,9.962273118479162,223.22830629879087,10.552634035353453,1.4242849762886396,6.6983757698332225,0.9759939505626412,2.446913465976169,0.8855366257724181,2.0410093676261836,0.6810715378648365,-0.3675461427614053,-0.6341785951835549
-29.862514144210188,13.044760708979211,0,332558.637437645,3.0069794630068427e-06,0.01,386831.6850864356,2.585096964535341e-06,0.01,412877.2857964575,2.4220212939291853e-06,0.001,7.773333482239099e-12,1001.3443693107112,15.089158615230144,209.21782815003368,16.360214057018645,0.644755440202626,1.2965274079089588,0.6438444715813465,2.8541810396296086,0.4975917045952357,0.831398159356064,0.4970376884977981,-0.1405779996465487,-0.8432109911106638
-29.862514144210188,13.144760708979211,0,324938.01021260594,3.0775006034077137e-06,0.01,378026.2395228596,2.645312018420115e-06,0.01,404788.6229308029,2.4704190605472754e-06,0.001,8.14094933288958e-12,1360.718576013054,16.660913229334387,165.72312014707492,4.208279062721678,9.712563905250772,2.3647569990321347,1.1891843829476734,1.6502494869426294,2.371417249390424,1.2133557462341786,0.783529046582149,-0.6154921825969207,1.5883398886343032
-29.862514144210188,13.24476070897921,0,317434.221621939,3.1502490331428515e-06,0.01,369267.59683242696,2.708055893671882e-06,0.01,396775.43726788444,2.5203109511385825e-06,0.001,8.531050460736647e-12,1116.6890189028022,14.151531903567701,62.93269202580347,28.37527081845709,9.94823963614268,1.17992361318706,1.0372790254962814,3.3801531917735557,2.3931786795160352,0.7792898363646392,0.7116151065071917,0.32898679539546105,1.6515368047352121
-29.862514144210188,13.34476070897921,0,310055.70426378085,3.2252165047502075e-06,0.01,360559.1208572094,2.7734625715749203e-06,0.01,388842.35155577096,2.57172971068935e-06,0.001,8.945017261150386e-12,1199.8023094758032,7.848165277117588,128.49556096761947,1.1116287007613734,1.6840524812528852,4.614019912067669,1.2908686422053368,0.7474595458248376,0.9873277722911787,1.725267024792622,0.8289310653829248,-0.7365134995496151,-0.5645214219360593
-29.862514144210188,13.44476070897921,0,302811.5665771927,3.302372854942534e-06,0.01,351904.4901748472,2.841672062300425e-06,0.01,380994.32705900137,2.624704107841036e-06,0.001,9.384260681189494e-12,961.6974479748817,15.609047149870841,151.86327540078534,29.15594959219977,2.6362421272332623,1.2108575749083117,0.7970240946664388,3.4063822367802037,1.290950765746419,0.7933804832054064,0.5861320159844527,0.3594967859568576,-0.30918987404420145
-29.862514144210188,13.54476070897921,0,295711.6370659018,3.381661365311021e-06,0.01,343307.7324271597,2.912830072599949e-06,0.01,373236.6885340797,2.6792578314574244e-06,0.001,9.850204920227344e-12,709.4492780936691,3.5368211407679873,94.30301754186597,12.782326964411563,2.2916244164265662,1.8287322610868744,1.6448649006930955,2.6233871166712786,1.19138118652072,1.0398286470089169,0.9726199867630899,-0.28040670396990314,-0.40159979879257
-29.862514144210188,13.64476070897921,0,288766.5070842974,3.462993499847192e-06,0.01,334773.2626986496,2.987087453912668e-06,0.01,365575.15044171957,2.735408200977325e-06,0.001,1.0344264436374669e-11,1156.86510410543,14.849404115153092,300.07436342965127,83.46676918772746,4.850299381769842,0.8333324034934269,0.32354434290803136,4.436358192963979,1.7664928363052126,0.6061352963847834,0.2803132463988153,2.482037642674739,0.2845139834893136
-29.862514144210188,13.744760708979209,0,281987.5705763472,3.5462430195526466e-06,0.01,326305.92639784096,3.0645993667347925e-06,0.01,358015.8442536683,2.7931646682284663e-06,0.001,1.086781411200872e-11,634.1349505889152,13.057499327845509,329.2470011341594,14.533377227335661,1.8304770293752177,1.4176554577298046,0.4680510278776622,2.742991078253639,1.040445259066918,0.882798251440101,0.38393568972285164,-0.21197327297213114,-0.5252573880545026
-29.862514144210188,13.844760708979209,0,275387.05870932096,3.6312395122968103e-06,0.01,317911.04712242156,3.1455240814291007e-06,0.01,350565.34663986653,2.8525270881956348e-06,0.001,1.142215133136648e-11,1197.8589151415179,22.143884991951808,23.585238156921896,28.891398589277767,2.8295677221954887,7.646057510411309,2.5249087894621702,3.3975707664115355,1.3427519305551818,2.157103437901702,1.259854560599579,0.3491577721734256,-0.25734923114580466
-29.862514144210188,13.944760708979208,0,268978.06683012535,3.7177614294853414e-06,0.01,309594.4800079251,3.2300213167659997e-06,0.01,343230.7082317487,2.9134837371284004e-06,0.001,1.2008448667888088e-11,1450.1938569728018,5.524567024780322,97.91907879877314,2.0534903425561066,0.6118924606323047,0.5557945684587606,0.5767149833506647,1.116285310930384,0.47740893009254737,0.4419863916279704,0.45534355819747707,-0.6997042628087038,-0.8520232644613042
-29.862514144210188,14.044760708979208,0,262774.5706032929,3.8055287928940713e-06,0.01,301362.671062947,3.3182499950072816e-06,0.01,336019.4825466209,2.976009058796753e-06,0.001,1.2627695898020819e-11,851.1606741779083,23.631030053739362,8.465912363146373,15.728436038379353,1.7506514553392905,0.9469395586726814,1.164748035780024,2.8171100281650987,1.0118377764744502,0.6662586825967973,0.7723039739796264,-0.1652687457432729,-0.546662774540263
-29.862514144210188,14.144760708979208,0,256791.42758936985,3.894195827297035e-06,0.01,293222.7229732273,3.410365266016708e-06,0.01,328939.75452356524,3.040061124223998e-06,0.001,1.3280630188481008e-11,1003.773660830973,9.48325079187252,104.57254302010071,18.12978204634089,3.938171572803313,1.3121952661330427,1.6208112675354394,2.9512463900961383,1.5969951357230483,0.838197404913784,0.9634839139406617,-0.07142087066104051,0.0399250968932581
-29.862514144210188,14.244760708979207,0,251044.35993000484,3.983343887649685e-06,0.01,285182.4678004766,3.5065146227187046e-06,0.01,322000.1679605219,3.105578797535922e-06,0.001,1.3967653589360794e-11,1290.524333882598,8.944220264661567,149.53482405341123,137.60099111469387,1.7054605442239412,1.808894543190819,1.1783169440290813,4.931599237629903,0.9952721544511375,1.0327910049434719,0.7785525345981718,4.597676821798469,-0.5587808072603576
-29.862514144210188,14.344760708979207,0,245549.9132822616,4.072475180943418e-06,0.01,277250.54689367785,3.606832896710532e-06,0.01,315209.9509532858,3.1724786114686728e-06,0.001,1.46887374536639e-11,306.74251636833736,3.356691693395672,329.54703868118855,12.979445780663713,12.295940742014569,0.8546003755053594,0.23397347615137443,2.637588092290483,2.587458781275135,0.6176692418563932,0.21023943104747148,-0.27270303195318574,2.2810775268804404
-29.862514144210188,14.444760708979206,0,240325.38677510613,4.161007925175462e-06,0.01,269436.4981495548,3.7114358872384453e-06,0.01,308578.938219467,3.2406513714730993e-06,0.001,1.5443314140579795e-11,1393.1518199286065,15.21917776297296,287.8222223673273,64.46477879217322,4.026461280783619,3.5127424731563757,1.5120306793003424,4.1815122696496925,1.6147162138163846,1.5069050558788606,0.9210914616286431,1.739413957856587,0.06360015773507303
-29.862514144210188,14.544760708979206,0,235388.7286576679,4.248273727586136e-06,0.01,261750.85047734954,3.820412341598838e-06,0.01,302117.588945455,3.309958528174318e-06,0.001,1.6230157379360175e-11,1472.134300591642,19.616522055960438,276.35587931873897,11.298351126692207,2.600826111164428,1.7335184343219339,1.2486836369178038,2.509465198651761,1.2811632944600817,1.005589583183089,0.8103449947488919,-0.33840250240194986,-0.3186867492110259
-29.862514144210188,14.644760708979206,0,230758.3926068803,4.33351808003582e-06,0.01,254205.224905832,3.933813974738185e-06,0.01,295836.99852645904,3.380228385065154e-06,0.001,1.7047253983025498e-11,484.9364250328812,24.876229916101867,91.49170418577499,54.57034007252501,0.5849500459431778,2.2066582479985173,0.6386399700494346,4.017649606987429,0.4605528900774877,1.1652293506417715,0.493866611232566,1.352725806340014,-0.8592479265604559
-29.862514144210188,14.744760708979205,0,226453.1505097387,4.415904931523853e-06,0.01,246812.44117418965,4.0516431975608885e-06,0.01,289748.9022873754,3.45125224238452e-06,0.001,1.78916711768842e-11,1442.2198448663173,22.938284915307964,185.75942734422463,5.6119172325758635,3.781173210382738,1.511162504879112,0.960747283089629,1.8888736621211837,1.5646859578901915,0.920745795277363,0.6733256674611406,-0.5606360897271759,-0.0021743263283197888
-29.862514144210188,14.844760708979205,0,222491.85907438697,4.4945262700124045e-06,0.01,239586.6278217976,4.173838228173401e-06,0.01,283060.2958579219,3.532803723550867e-06,0.001,1.875942556330738e-11,1116.7312111015406,6.24924937953045,346.68718983733373,36.85692589449809,2.2326524068411895,1.1749199030428956,1.016904869683107,3.6338139458257563,1.173302978840501,0.7769918376753723,0.7015640935975882,0.6604614364625255,-0.4174132604840428
-29.862514144210188,14.944760708979205,0,218893.1799583974,4.56841748917243e-06,0.01,232543.33267732177,4.300255303953585e-06,0.01,276269.1451336927,3.619645544820197e-06,0.001,1.964536153848806e-11,742.8947345882116,23.009042211144795,143.7203527529006,24.331726895064303,4.185108214484965,1.159365069985634,0.3860884328129716,3.232057637570658,1.6457907121454687,0.7698142294038494,0.3264857030706646,0.17095958742378733,0.10614164862532006
-29.862514144210188,15.044760708979204,0,215675.2562582735,4.6365789973769506e-06,0.01,225699.62918725263,4.430647816982156e-06,0.01,269659.1351438257,3.7083716488780987e-06,0.001,2.05430486129935e-11,603.3301945041303,18.916338136983978,109.4240871728409,2.044201106775678,1.1352010160294168,3.6532881291591894,1.6269797718974968,1.1132385044320112,0.7585607949554868,1.537574094254861,0.9658348105966718,-0.7000672988044498,-0.7116970342416676
-29.862514144210188,15.144760708979204,0,212855.35208374815,4.698004030467227e-06,0.01,219074.21216876974,4.564642389708729e-06,0.01,263243.9007444611,3.798744048496221e-06,0.001,2.1444708344493163e-11,1059.0643330637936,0.24184189963882552,221.98217372115352,11.20160564348323,7.107200611166186,0.551914515175915,2.609659578924269,2.501567553200935,2.0927526311251112,0.43948933981615473,1.2836134684313538,-0.342183447752126,0.889706538116904
-29.862514144210188,15.244760708979204,0,209268.98549855588,4.778516124123785e-06,0.01,212687.47430027142,4.701712226249788e-06,0.01,257038.0182996426,3.8904599255598325e-06,0.001,2.2467207684124548e-11,1246.7046036124623,20.165661774519496,140.31334048510823,23.98250245788409,2.7492513521477684,1.3215472511443598,1.1236396022614885,3.218175678138035,1.3215561806244545,0.8422338819835461,0.7531314101980089,0.157311420417662,-0.27888622555853565
-29.862514144210188,15.344760708979203,0,202677.317019509,4.9339268980793046e-06,0.01,206561.55200759173,4.841148554183467e-06,0.01,251057.00838118052,3.983143204425104e-06,0.001,2.3885873069083543e-11,1321.6246384341932,14.766322479593882,252.4874128589728,44.81445537823697,2.045165919254885,0.7153801270244772,1.0213754701318625,3.824599660934908,1.1135553887594483,0.5396347044682972,0.7037782054961739,0.9714525349869119,-0.46768813512304436
-29.862514144210188,15.444760708979203,0,196345.99199822583,5.09302429246808e-06,0.01,200720.32649118436,4.982031642979999e-06,0.01,245317.31753882623,4.076336451483005e-06,0.001,2.5373608183541795e-11,1349.8112265106322,1.165477172541332,294.0068058900436,3.2404787855238055,7.59308226515427,0.6272418195337526,2.0133648380318303,1.4446761839828623,2.150957491793263,0.4868864462853482,1.10305734078038,-0.6533151365643569,1.0199966702652117
-29.862514144210188,15.544760708979203,0,190301.00047219472,5.254805506609014e-06,0.01,195189.36273932282,5.123203758453496e-06,0.01,239836.2735993458,4.169493694589463e-06,0.001,2.6921439321401427e-11,887.331603280666,15.786830286892886,6.48160054233947,28.559197123444452,4.910068125848461,2.3060511478111914,0.6493655113802059,3.386394934799244,1.7766573585678906,1.1957544704864114,0.5003906754011278,0.33617488609024737,0.3005410911202032
-29.862514144210188,15.644760708979202,0,184570.48607626776,5.4179549683356e-06,0.01,189995.76695236337,5.2632474543670705e-06,0.01,234632.00851750662,4.261974929777995e-06,0.001,2.851603769496777e-11,457.9755634094261,0.7895777971398205,221.68918119283174,6.744188503829975,2.6279240362941336,0.5277300159269983,0.8938424187887354,2.0469426915982094,1.2886605938567632,0.4237829839853566,0.6386077910854157,-0.5163853851341882,-0.31142038667785465
-29.862514144210188,15.744760708979202,0,179184.63579010125,5.580804485753556e-06,0.01,185167.94157186974,5.4004737053155825e-06,0.01,229723.34268429462,4.353043253123067e-06,0.001,3.013898787981933e-11,514.3397167605247,0.10243673784938456,79.30277310162538,53.27222124448546,6.268597401895584,5.959762546959122,0.5819384314122351,3.994012516747314,1.9835633433441684,1.9401453569481184,0.45865095039105935,1.30199355317373,0.6648334192019406
-29.862514144210188,15.844760708979202,0,174175.44311578257,5.74130451920675e-06,0.01,180735.21801733368,5.532925337101466e-06,0.01,225129.6249631987,4.441865695364486e-06,0.001,3.176620924233418e-11,1485.5039844677328,21.240272930906094,358.1734801470836,6.834773025475958,9.264021931541407,1.328297706347478,0.9535138691228429,2.058571906080894,2.328644764055149,0.8451374024266002,0.669629735115553,-0.5128452185594293,1.4680624660377113
-29.862514144210188,15.944760708979201,0,169576.31280704334,5.897015251903822e-06,0.01,176727.35139583578,5.658401677499962e-06,0.01,220870.52375545524,4.527518907811679e-06,0.001,3.336768099361545e-11,694.9830212561417,3.814596681385199,185.83243661157334,23.58756751020677,4.350800842628719,2.2845996024648945,1.1568168303008834,3.2022409294239353,1.677246239916429,1.189244757891326,0.7686334450719122,0.1418768243568086,0.15057245649727052
-29.862514144210188,16.0447607089792,0,165421.47877905145,6.0451276475893104e-06,0.01,173050.264177921,5.77863446852292e-06,0.01,216965.7662610013,4.609000803362875e-06,0.001,3.493258299098047e-11,1446.602288191094,20.136755569083945,332.46421215920185,8.009999073914916,2.2610405170854984,1.6003117021203475,1.1649405592818494,2.1983349688361034,1.1820463214725587,0.9556313232726553,0.7723929057804824,-0.46691578272568607,-0.40980093224564745
-29.862514144210188,16.1447607089792,0,161745.21697781692,6.1825248137775455e-06,0.01,169763.13273560104,5.890525777653215e-06,0.01,213029.8650087855,4.694155468780355e-06,0.001,3.6418321786537276e-11,1069.8931603390943,20.608671850791264,53.08318594403704,5.590586957741756,2.190424602353568,1.5908266497967039,1.000484315399298,1.8856424124907056,1.1601540121252485,0.9519769945932764,0.6933893089441511,-0.5614697059413591,-0.4287367302669954
-29.862514144210188,16.2447607089792,0,158580.8534925521,6.3058917396684715e-06,0.01,166978.8584637887,5.9887462428102384e-06,0.01,205394.3593545545,4.868659170988352e-06,0.001,3.7764385463507676e-11,1402.5623678770976,13.032569128416569,291.2019407457179,2.848312711661871,0.7921999498495517,5.45719895876807,1.1531642711120202,1.3476347955259504,0.5834438874853636,1.8651956260499187,0.7669385141766999,-0.6686415212624648,-0.8036734525171373
-29.862514144210188,16.3447607089792,0,155959.59538701834,6.411876009568227e-06,0.01,164722.98563133928,6.07076131728655e-06,0.01,197941.02233266947,5.051984354890337e-06,0.001,3.8924968850124436e-11,711.6441417973538,21.965647538095617,59.05621115108697,9.29335837118349,3.255263157467236,2.115891573078974,1.6116986617136395,2.3314988689191365,1.4481566067562113,1.1365153305734805,0.9600008378805223,-0.41676035213951956,-0.1431981532830305
-29.862514144210188,16.4447607089792,0,153909.24544173092,6.4972932577031805e-06,0.01,162922.2135882402,6.137860762600253e-06,0.01,190691.24805585993,5.244051660175864e-06,0.001,3.987948134956353e-11,344.4606881808227,20.275032398104713,40.8646671841361,2.8825712314891603,1.581240919456677,1.4203439279538583,2.5398249271552644,1.3564976226822332,0.9482702598349849,0.8839096490598458,1.2640772703168568,-0.6673026516124461,-0.5920905467689356
-29.862514144210188,16.544760708979197,0,152452.8967891538,6.559360049569714e-06,0.01,161680.738383634,6.184990401496225e-06,0.01,183271.98879457623,5.456341420398083e-06,0.001,4.056957894654649e-11,1320.7677765657932,24.77962017128922,193.4201237235649,3.4708368086203216,1.9164718653105086,1.9467617961566814,4.252257989517671,1.4975755966126147,1.0703746204345292,1.0807068712239125,1.6586580773814064,-0.6443124310383408,-0.502197701717064
-29.862514144210188,16.6447607089792,0,151607.7308346142,6.595926200918287e-06,0.01,156855.86263718037,6.37523907585135e-06,0.01,175825.47803942978,5.687425529707454e-06,0.001,4.2050606457526005e-11,1082.1904554555442,0.04696483574776755,300.5216120984655,63.71872881317936,4.890563046121157,2.9203068071438607,2.1216566877257557,4.170050631228222,1.7733515866636782,1.3661699178681952,1.138363850551959,1.7102573077938363,0.29531076518718063
-29.862514144210188,16.7447607089792,0,151384.05233993835,6.605671990352646e-06,0.01,150949.30910746305,6.624696603225171e-06,0.01,168609.22808581503,5.930838308877946e-06,0.001,4.3760572796508826e-11,499.8086298963729,6.670955893962385,112.6213010625494,23.795139404222798,0.0920727977587732,3.059830018580916,1.384612197396573,3.2106476421968306,0.08807753971498782,1.4011411053925775,0.8690365104470856,0.14998901690032918,-0.9914139412098074
-29.862514144210188,16.844760708979198,0,149586.73918553922,6.685039866533867e-06,0.01,145452.01756174126,6.875072217566916e-06,0.01,161654.13508352253,6.186008254444432e-06,0.001,4.596013185973423e-11,435.0039390607194,7.981963152726296,337.51751715916964,5.159477568656249,0.7143005990221634,0.8496476532543068,1.9855047740695542,1.8179919636657564,0.5390051834579207,0.6149951632504878,1.0937688360890625,-0.578318048479059,-0.8245623184174263
-29.862514144210188,16.944760708979196,0,144324.92890666894,6.928761918079659e-06,0.01,140412.14009673157,7.121840586366014e-06,0.01,154995.42386836326,6.451761757092466e-06,0.001,4.9345537841446943e-11,844.6558241034471,18.950995936912,224.04994346664708,25.77607039510081,6.776407381176745,2.1880164596432463,1.3277992250650585,3.2875085929427974,2.0510944553404755,1.159398923914404,0.8449232826212495,0.22740650007937976,0.8010036754026294
-29.862514144210188,17.044760708979197,0,139541.7561841212,7.166262351021211e-06,0.01,135880.66642883807,7.35934454059485e-06,0.01,148672.99485708622,6.726125849791391e-06,0.001,5.2738993709458365e-11,1436.4341989418713,1.1279952792252885,186.21632239019988,4.5214946758424395,2.4786094666859055,1.1072430314085855,1.4092052143750289,1.7086485982453132,1.2466326353950734,0.7453804729300081,0.8792969065446372,-0.6032512895159129,-0.35145938557037265
-29.862514144210188,17.1447607089792,0,135288.08667820884,7.391579206817656e-06,0.01,131910.093821909,7.5808635272942525e-06,0.01,142731.62383767567,7.006106754803735e-06,0.001,5.6034553218070546e-11,1077.361676889028,10.000635065600747,127.42708605337357,5.398579245345926,2.770612184484874,1.3135952735129843,1.981586102731464,1.8560759728068528,1.3272373714296888,0.8388027100657095,1.0924554081616735,-0.5689736290528168,-0.27315827587129027
-29.862514144210188,17.244760708979197,0,131615.36671072428,7.5978392732711615e-06,0.01,128552.50635869807,7.77886211216781e-06,0.01,137185.8418357259,7.289328820598173e-06,0.001,5.910254405718964e-11,1292.11813241372,19.15237587581908,173.77108413396223,15.292917067246952,2.8335592744619897,2.9653693198073916,1.8394283853506839,2.7907304776229775,1.3437936861281299,1.3775989957194263,1.0436027591511898,-0.18228942075772947,-0.25627888846459684
-29.862514144210188,17.344760708979194,0,128573.4965382159,7.77759218915372e-06,0.01,125857.08166996359,7.945457190602111e-06,0.01,131970.75404858027,7.5773790172697775e-06,0.001,6.179652578488224e-11,1446.9723958477555,18.17381726752749,302.3451062573262,2.933396572544627,1.0875695560180694,0.6808790924874484,1.4921370611692304,1.3695033204398466,0.7360004974359433,0.5193169258952747,0.91314059988193,-0.6653163280078629,-0.7244695050035447
-29.862514144210188,17.444760708979196,0,125956.51482344996,7.939184902160568e-06,0.01,123867.17153370465,8.073098905217142e-06,0.01,127284.05443733606,7.856381917111186e-06,0.001,6.409382494194894e-11,282.544078395547,6.591447215970822,315.4776753515634,34.788211520906884,2.9965068655664915,1.708450812206871,0.9431342680946231,3.5776185520542385,1.385420695977242,0.9963768154217894,0.6643022715047417,0.5796132590362277,-0.2125841677358027
-29.862514144210188,17.544760708979197,0,121913.20904231964,8.20248933947374e-06,0.01,122617.25414555217,8.15539257974563e-06,0.01,123186.18597677269,8.117727441136232e-06,0.001,6.689452069458678e-11,1296.5611858562925,3.7921750585958343,239.6163992519593,17.50863989276209,16.644585380845196,3.1603242438701735,0.8205803050253095,2.9182376442941895,2.870428959024303,1.4255930144737778,0.5991552991821966,-0.09569595265426636,3.4471752381415595
-29.862514144210188,17.644760708979195,0,118132.45812730181,8.465002344402632e-06,0.01,119999.64478527005,8.333288556819062e-06,0.01,119737.74959899891,8.351515306022208e-06,0.001,7.0541307170057e-11,1002.508451773453,9.052464701896792,229.844115067666,33.99873431720035,1.9986374841905357,4.643819131610373,1.8715871934533899,3.5553118984698355,1.0981580135643094,1.7305609873414258,1.0548649059851418,0.548759413839377,-0.4801648275509842
